#a1 a2 eps sig(A)
B0gGg B0tAu 1.8 3.6
B0gGg B0tAg 1.8 3.6
B0gGg B0tAc 1.8 3.6
B0gGg B0tAt 1.8 3.6
B0gGg B0tA3 1.8 3.6
B05Aa B0gGc 1.8 3.6
B05Au B0gGc 1.8 3.6
B05Ag B0gGc 1.8 3.6
B05Ac B0gGc 1.8 3.6
B05At B0gGc 1.8 3.6
B05A3 B0gGc 1.8 3.6
B0aAa B0gGc 1.8 3.6
B0aAu B0gGc 1.8 3.6
B0aAg B0gGc 1.8 3.6
B0aAc B0gGc 1.8 3.6
B0aAt B0gGc 1.8 3.6
B0aA3 B0gGc 1.8 3.6
B0gGc B0uAa 1.8 3.6
B0gGc B0uAu 1.8 3.6
B0gGc B0uAg 1.8 3.6
B0gGc B0uAc 1.8 3.6
B0gGc B0uAt 1.8 3.6
B0gGc B0uA3 1.8 3.6
B0gAa B0gGc 1.8 3.6
B0gAu B0gGc 1.8 3.6
B0gAg B0gGc 1.8 3.6
B0gAc B0gGc 1.8 3.6
B0gAt B0gGc 1.8 3.6
B0gA3 B0gGc 1.8 3.6
B0cAa B0gGc 1.8 3.6
B0cAu B0gGc 1.8 3.6
B0cAg B0gGc 1.8 3.6
B0cAc B0gGc 1.8 3.6
B0cAt B0gGc 1.8 3.6
B0cA3 B0gGc 1.8 3.6
B0gGc B0tAa 1.8 3.6
B0gGc B0tAu 1.8 3.6
B0gGc B0tAg 1.8 3.6
B0gGc B0tAc 1.8 3.6
B0gGc B0tAt 1.8 3.6
B0gGc B0tA3 1.8 3.6
B05Aa B0gGt 1.8 3.6
B05Au B0gGt 1.8 3.6
B05Ag B0gGt 1.8 3.6
B05Ac B0gGt 1.8 3.6
B05At B0gGt 1.8 3.6
B05A3 B0gGt 1.8 3.6
B0aAa B0gGt 1.8 3.6
B0aAu B0gGt 1.8 3.6
B0aAg B0gGt 1.8 3.6
B0aAc B0gGt 1.8 3.6
B0aAt B0gGt 1.8 3.6
B0aA3 B0gGt 1.8 3.6
B0gGt B0uAa 1.8 3.6
B0gGt B0uAu 1.8 3.6
B0gGt B0uAg 1.8 3.6
B0gGt B0uAc 1.8 3.6
B0gGt B0uAt 1.8 3.6
B0gGt B0uA3 1.8 3.6
B0gAa B0gGt 1.8 3.6
B0gAu B0gGt 1.8 3.6
B0gAg B0gGt 1.8 3.6
B0gAc B0gGt 1.8 3.6
B0gAt B0gGt 1.8 3.6
B0gA3 B0gGt 1.8 3.6
B0cAa B0gGt 1.8 3.6
B0cAu B0gGt 1.8 3.6
B0cAg B0gGt 1.8 3.6
B0cAc B0gGt 1.8 3.6
B0cAt B0gGt 1.8 3.6
B0cA3 B0gGt 1.8 3.6
B0gGt B0tAa 1.8 3.6
B0gGt B0tAu 1.8 3.6
B0gGt B0tAg 1.8 3.6
B0gGt B0tAc 1.8 3.6
B0gGt B0tAt 1.8 3.6
B0gGt B0tA3 1.8 3.6
B05Aa B0gG3 1.8 3.6
B05Au B0gG3 1.8 3.6
B05Ag B0gG3 1.8 3.6
B05Ac B0gG3 1.8 3.6
B05At B0gG3 1.8 3.6
B0aAa B0gG3 1.8 3.6
B0aAu B0gG3 1.8 3.6
B0aAg B0gG3 1.8 3.6
B0aAc B0gG3 1.8 3.6
B0aAt B0gG3 1.8 3.6
B0gG3 B0uAa 1.8 3.6
B0gG3 B0uAu 1.8 3.6
B0gG3 B0uAg 1.8 3.6
B0gG3 B0uAc 1.8 3.6
B0gG3 B0uAt 1.8 3.6
B0gAa B0gG3 1.8 3.6
B0gAu B0gG3 1.8 3.6
B0gAg B0gG3 1.8 3.6
B0gAc B0gG3 1.8 3.6
B0gAt B0gG3 1.8 3.6
B0cAa B0gG3 1.8 3.6
B0cAu B0gG3 1.8 3.6
B0cAg B0gG3 1.8 3.6
B0cAc B0gG3 1.8 3.6
B0cAt B0gG3 1.8 3.6
B0gG3 B0tAa 1.8 3.6
B0gG3 B0tAu 1.8 3.6
B0gG3 B0tAg 1.8 3.6
B0gG3 B0tAc 1.8 3.6
B0gG3 B0tAt 1.8 3.6
B05Aa B0cGa 1.8 3.6
B05Au B0cGa 1.8 3.6
B05Ag B0cGa 1.8 3.6
B05Ac B0cGa 1.8 3.6
B05At B0cGa 1.8 3.6
B05A3 B0cGa 1.8 3.6
B0aAa B0cGa 1.8 3.6
B0aAu B0cGa 1.8 3.6
B0aAg B0cGa 1.8 3.6
B0aAc B0cGa 1.8 3.6
B0aAt B0cGa 1.8 3.6
B0aA3 B0cGa 1.8 3.6
B0cGa B0uAa 1.8 3.6
B0cGa B0uAu 1.8 3.6
B0cGa B0uAg 1.8 3.6
B0cGa B0uAc 1.8 3.6
B0cGa B0uAt 1.8 3.6
B0cGa B0uA3 1.8 3.6
B0cGa B0gAa 1.8 3.6
B0cGa B0gAu 1.8 3.6
B0cGa B0gAg 1.8 3.6
B0cGa B0gAc 1.8 3.6
B0cGa B0gAt 1.8 3.6
B0cGa B0gA3 1.8 3.6
B0cAa B0cGa 1.8 3.6
B0cAu B0cGa 1.8 3.6
B0cAg B0cGa 1.8 3.6
B0cAc B0cGa 1.8 3.6
B0cAt B0cGa 1.8 3.6
B0cA3 B0cGa 1.8 3.6
B0cGa B0tAa 1.8 3.6
B0cGa B0tAu 1.8 3.6
B0cGa B0tAg 1.8 3.6
B0cGa B0tAc 1.8 3.6
B0cGa B0tAt 1.8 3.6
B0cGa B0tA3 1.8 3.6
B05Aa B0cGu 1.8 3.6
B05Au B0cGu 1.8 3.6
B05Ag B0cGu 1.8 3.6
B05Ac B0cGu 1.8 3.6
B05At B0cGu 1.8 3.6
B05A3 B0cGu 1.8 3.6
B0aAa B0cGu 1.8 3.6
B0aAu B0cGu 1.8 3.6
B0aAg B0cGu 1.8 3.6
B0aAc B0cGu 1.8 3.6
B0aAt B0cGu 1.8 3.6
B0aA3 B0cGu 1.8 3.6
B0cGu B0uAa 1.8 3.6
B0cGu B0uAu 1.8 3.6
B0cGu B0uAg 1.8 3.6
B0cGu B0uAc 1.8 3.6
B0cGu B0uAt 1.8 3.6
B0cGu B0uA3 1.8 3.6
B0cGu B0gAa 1.8 3.6
B0cGu B0gAu 1.8 3.6
B0cGu B0gAg 1.8 3.6
B0cGu B0gAc 1.8 3.6
B0cGu B0gAt 1.8 3.6
B0cGu B0gA3 1.8 3.6
B0cAa B0cGu 1.8 3.6
B0cAu B0cGu 1.8 3.6
B0cAg B0cGu 1.8 3.6
B0cAc B0cGu 1.8 3.6
B0cAt B0cGu 1.8 3.6
B0cA3 B0cGu 1.8 3.6
B0cGu B0tAa 1.8 3.6
B0cGu B0tAu 1.8 3.6
B0cGu B0tAg 1.8 3.6
B0cGu B0tAc 1.8 3.6
B0cGu B0tAt 1.8 3.6
B0cGu B0tA3 1.8 3.6
B05Aa B0cGg 1.8 3.6
B05Au B0cGg 1.8 3.6
B05Ag B0cGg 1.8 3.6
B05Ac B0cGg 1.8 3.6
B05At B0cGg 1.8 3.6
B05A3 B0cGg 1.8 3.6
B0aAa B0cGg 1.8 3.6
B0aAu B0cGg 1.8 3.6
B0aAg B0cGg 1.8 3.6
B0aAc B0cGg 1.8 3.6
B0aAt B0cGg 1.8 3.6
B0aA3 B0cGg 1.8 3.6
B0cGg B0uAa 1.8 3.6
B0cGg B0uAu 1.8 3.6
B0cGg B0uAg 1.8 3.6
B0cGg B0uAc 1.8 3.6
B0cGg B0uAt 1.8 3.6
B0cGg B0uA3 1.8 3.6
B0cGg B0gAa 1.8 3.6
B0cGg B0gAu 1.8 3.6
B0cGg B0gAg 1.8 3.6
B0cGg B0gAc 1.8 3.6
B0cGg B0gAt 1.8 3.6
B0cGg B0gA3 1.8 3.6
B0cAa B0cGg 1.8 3.6
B0cAu B0cGg 1.8 3.6
B0cAg B0cGg 1.8 3.6
B0cAc B0cGg 1.8 3.6
B0cAt B0cGg 1.8 3.6
B0cA3 B0cGg 1.8 3.6
B0cGg B0tAa 1.8 3.6
B0cGg B0tAu 1.8 3.6
B0cGg B0tAg 1.8 3.6
B0cGg B0tAc 1.8 3.6
B0cGg B0tAt 1.8 3.6
B0cGg B0tA3 1.8 3.6
B05Aa B0cGc 1.8 3.6
B05Au B0cGc 1.8 3.6
B05Ag B0cGc 1.8 3.6
B05Ac B0cGc 1.8 3.6
B05At B0cGc 1.8 3.6
B05A3 B0cGc 1.8 3.6
B0aAa B0cGc 1.8 3.6
B0aAu B0cGc 1.8 3.6
B0aAg B0cGc 1.8 3.6
B0aAc B0cGc 1.8 3.6
B0aAt B0cGc 1.8 3.6
B0aA3 B0cGc 1.8 3.6
B0cGc B0uAa 1.8 3.6
B0cGc B0uAu 1.8 3.6
B0cGc B0uAg 1.8 3.6
B0cGc B0uAc 1.8 3.6
B0cGc B0uAt 1.8 3.6
B0cGc B0uA3 1.8 3.6
B0cGc B0gAa 1.8 3.6
B0cGc B0gAu 1.8 3.6
B0cGc B0gAg 1.8 3.6
B0cGc B0gAc 1.8 3.6
B0cGc B0gAt 1.8 3.6
B0cGc B0gA3 1.8 3.6
B0cAa B0cGc 1.8 3.6
B0cAu B0cGc 1.8 3.6
B0cAg B0cGc 1.8 3.6
B0cAc B0cGc 1.8 3.6
B0cAt B0cGc 1.8 3.6
B0cA3 B0cGc 1.8 3.6
B0cGc B0tAa 1.8 3.6
B0cGc B0tAu 1.8 3.6
B0cGc B0tAg 1.8 3.6
B0cGc B0tAc 1.8 3.6
B0cGc B0tAt 1.8 3.6
B0cGc B0tA3 1.8 3.6
B05Aa B0cGt 1.8 3.6
B05Au B0cGt 1.8 3.6
B05Ag B0cGt 1.8 3.6
B05Ac B0cGt 1.8 3.6
B05At B0cGt 1.8 3.6
B05A3 B0cGt 1.8 3.6
B0aAa B0cGt 1.8 3.6
B0aAu B0cGt 1.8 3.6
B0aAg B0cGt 1.8 3.6
B0aAc B0cGt 1.8 3.6
B0aAt B0cGt 1.8 3.6
B0aA3 B0cGt 1.8 3.6
B0cGt B0uAa 1.8 3.6
B0cGt B0uAu 1.8 3.6
B0cGt B0uAg 1.8 3.6
B0cGt B0uAc 1.8 3.6
B0cGt B0uAt 1.8 3.6
B0cGt B0uA3 1.8 3.6
B0cGt B0gAa 1.8 3.6
B0cGt B0gAu 1.8 3.6
B0cGt B0gAg 1.8 3.6
B0cGt B0gAc 1.8 3.6
B0cGt B0gAt 1.8 3.6
B0cGt B0gA3 1.8 3.6
B0cAa B0cGt 1.8 3.6
B0cAu B0cGt 1.8 3.6
B0cAg B0cGt 1.8 3.6
B0cAc B0cGt 1.8 3.6
B0cAt B0cGt 1.8 3.6
B0cA3 B0cGt 1.8 3.6
B0cGt B0tAa 1.8 3.6
B0cGt B0tAu 1.8 3.6
B0cGt B0tAg 1.8 3.6
B0cGt B0tAc 1.8 3.6
B0cGt B0tAt 1.8 3.6
B0cGt B0tA3 1.8 3.6
B05Aa B0cG3 1.8 3.6
B05Au B0cG3 1.8 3.6
B05Ag B0cG3 1.8 3.6
B05Ac B0cG3 1.8 3.6
B05At B0cG3 1.8 3.6
B0aAa B0cG3 1.8 3.6
B0aAu B0cG3 1.8 3.6
B0aAg B0cG3 1.8 3.6
B0aAc B0cG3 1.8 3.6
B0aAt B0cG3 1.8 3.6
B0cG3 B0uAa 1.8 3.6
B0cG3 B0uAu 1.8 3.6
B0cG3 B0uAg 1.8 3.6
B0cG3 B0uAc 1.8 3.6
B0cG3 B0uAt 1.8 3.6
B0cG3 B0gAa 1.8 3.6
B0cG3 B0gAu 1.8 3.6
B0cG3 B0gAg 1.8 3.6
B0cG3 B0gAc 1.8 3.6
B0cG3 B0gAt 1.8 3.6
B0cAa B0cG3 1.8 3.6
B0cAu B0cG3 1.8 3.6
B0cAg B0cG3 1.8 3.6
B0cAc B0cG3 1.8 3.6
B0cAt B0cG3 1.8 3.6
B0cG3 B0tAa 1.8 3.6
B0cG3 B0tAu 1.8 3.6
B0cG3 B0tAg 1.8 3.6
B0cG3 B0tAc 1.8 3.6
B0cG3 B0tAt 1.8 3.6
B05Aa B0tGa 1.8 3.6
B05Au B0tGa 1.8 3.6
B05Ag B0tGa 1.8 3.6
B05Ac B0tGa 1.8 3.6
B05At B0tGa 1.8 3.6
B05A3 B0tGa 1.8 3.6
B0aAa B0tGa 1.8 3.6
B0aAu B0tGa 1.8 3.6
B0aAg B0tGa 1.8 3.6
B0aAc B0tGa 1.8 3.6
B0aAt B0tGa 1.8 3.6
B0aA3 B0tGa 1.8 3.6
B0tGa B0uAa 1.8 3.6
B0tGa B0uAu 1.8 3.6
B0tGa B0uAg 1.8 3.6
B0tGa B0uAc 1.8 3.6
B0tGa B0uAt 1.8 3.6
B0tGa B0uA3 1.8 3.6
B0gAa B0tGa 1.8 3.6
B0gAu B0tGa 1.8 3.6
B0gAg B0tGa 1.8 3.6
B0gAc B0tGa 1.8 3.6
B0gAt B0tGa 1.8 3.6
B0gA3 B0tGa 1.8 3.6
B0cAa B0tGa 1.8 3.6
B0cAu B0tGa 1.8 3.6
B0cAg B0tGa 1.8 3.6
B0cAc B0tGa 1.8 3.6
B0cAt B0tGa 1.8 3.6
B0cA3 B0tGa 1.8 3.6
B0tAa B0tGa 1.8 3.6
B0tAu B0tGa 1.8 3.6
B0tAg B0tGa 1.8 3.6
B0tAc B0tGa 1.8 3.6
B0tAt B0tGa 1.8 3.6
B0tA3 B0tGa 1.8 3.6
B05Aa B0tGu 1.8 3.6
B05Au B0tGu 1.8 3.6
B05Ag B0tGu 1.8 3.6
B05Ac B0tGu 1.8 3.6
B05At B0tGu 1.8 3.6
B05A3 B0tGu 1.8 3.6
B0aAa B0tGu 1.8 3.6
B0aAu B0tGu 1.8 3.6
B0aAg B0tGu 1.8 3.6
B0aAc B0tGu 1.8 3.6
B0aAt B0tGu 1.8 3.6
B0aA3 B0tGu 1.8 3.6
B0tGu B0uAa 1.8 3.6
B0tGu B0uAu 1.8 3.6
B0tGu B0uAg 1.8 3.6
B0tGu B0uAc 1.8 3.6
B0tGu B0uAt 1.8 3.6
B0tGu B0uA3 1.8 3.6
B0gAa B0tGu 1.8 3.6
B0gAu B0tGu 1.8 3.6
B0gAg B0tGu 1.8 3.6
B0gAc B0tGu 1.8 3.6
B0gAt B0tGu 1.8 3.6
B0gA3 B0tGu 1.8 3.6
B0cAa B0tGu 1.8 3.6
B0cAu B0tGu 1.8 3.6
B0cAg B0tGu 1.8 3.6
B0cAc B0tGu 1.8 3.6
B0cAt B0tGu 1.8 3.6
B0cA3 B0tGu 1.8 3.6
B0tAa B0tGu 1.8 3.6
B0tAu B0tGu 1.8 3.6
B0tAg B0tGu 1.8 3.6
B0tAc B0tGu 1.8 3.6
B0tAt B0tGu 1.8 3.6
B0tA3 B0tGu 1.8 3.6
B05Aa B0tGg 1.8 3.6
B05Au B0tGg 1.8 3.6
B05Ag B0tGg 1.8 3.6
B05Ac B0tGg 1.8 3.6
B05At B0tGg 1.8 3.6
B05A3 B0tGg 1.8 3.6
B0aAa B0tGg 1.8 3.6
B0aAu B0tGg 1.8 3.6
B0aAg B0tGg 1.8 3.6
B0aAc B0tGg 1.8 3.6
B0aAt B0tGg 1.8 3.6
B0aA3 B0tGg 1.8 3.6
B0tGg B0uAa 1.8 3.6
B0tGg B0uAu 1.8 3.6
B0tGg B0uAg 1.8 3.6
B0tGg B0uAc 1.8 3.6
B0tGg B0uAt 1.8 3.6
B0tGg B0uA3 1.8 3.6
B0gAa B0tGg 1.8 3.6
B0gAu B0tGg 1.8 3.6
B0gAg B0tGg 1.8 3.6
B0gAc B0tGg 1.8 3.6
B0gAt B0tGg 1.8 3.6
B0gA3 B0tGg 1.8 3.6
B0cAa B0tGg 1.8 3.6
B0cAu B0tGg 1.8 3.6
B0cAg B0tGg 1.8 3.6
B0cAc B0tGg 1.8 3.6
B0cAt B0tGg 1.8 3.6
B0cA3 B0tGg 1.8 3.6
B0tAa B0tGg 1.8 3.6
B0tAu B0tGg 1.8 3.6
B0tAg B0tGg 1.8 3.6
B0tAc B0tGg 1.8 3.6
B0tAt B0tGg 1.8 3.6
B0tA3 B0tGg 1.8 3.6
B05Aa B0tGc 1.8 3.6
B05Au B0tGc 1.8 3.6
B05Ag B0tGc 1.8 3.6
B05Ac B0tGc 1.8 3.6
B05At B0tGc 1.8 3.6
B05A3 B0tGc 1.8 3.6
B0aAa B0tGc 1.8 3.6
B0aAu B0tGc 1.8 3.6
B0aAg B0tGc 1.8 3.6
B0aAc B0tGc 1.8 3.6
B0aAt B0tGc 1.8 3.6
B0aA3 B0tGc 1.8 3.6
B0tGc B0uAa 1.8 3.6
B0tGc B0uAu 1.8 3.6
B0tGc B0uAg 1.8 3.6
B0tGc B0uAc 1.8 3.6
B0tGc B0uAt 1.8 3.6
B0tGc B0uA3 1.8 3.6
B0gAa B0tGc 1.8 3.6
B0gAu B0tGc 1.8 3.6
B0gAg B0tGc 1.8 3.6
B0gAc B0tGc 1.8 3.6
B0gAt B0tGc 1.8 3.6
B0gA3 B0tGc 1.8 3.6
B0cAa B0tGc 1.8 3.6
B0cAu B0tGc 1.8 3.6
B0cAg B0tGc 1.8 3.6
B0cAc B0tGc 1.8 3.6
B0cAt B0tGc 1.8 3.6
B0cA3 B0tGc 1.8 3.6
B0tAa B0tGc 1.8 3.6
B0tAu B0tGc 1.8 3.6
B0tAg B0tGc 1.8 3.6
B0tAc B0tGc 1.8 3.6
B0tAt B0tGc 1.8 3.6
B0tA3 B0tGc 1.8 3.6
B05Aa B0tGt 1.8 3.6
B05Au B0tGt 1.8 3.6
B05Ag B0tGt 1.8 3.6
B05Ac B0tGt 1.8 3.6
B05At B0tGt 1.8 3.6
B05A3 B0tGt 1.8 3.6
B0aAa B0tGt 1.8 3.6
B0aAu B0tGt 1.8 3.6
B0aAg B0tGt 1.8 3.6
B0aAc B0tGt 1.8 3.6
B0aAt B0tGt 1.8 3.6
B0aA3 B0tGt 1.8 3.6
B0tGt B0uAa 1.8 3.6
B0tGt B0uAu 1.8 3.6
B0tGt B0uAg 1.8 3.6
B0tGt B0uAc 1.8 3.6
B0tGt B0uAt 1.8 3.6
B0tGt B0uA3 1.8 3.6
B0gAa B0tGt 1.8 3.6
B0gAu B0tGt 1.8 3.6
B0gAg B0tGt 1.8 3.6
B0gAc B0tGt 1.8 3.6
B0gAt B0tGt 1.8 3.6
B0gA3 B0tGt 1.8 3.6
B0cAa B0tGt 1.8 3.6
B0cAu B0tGt 1.8 3.6
B0cAg B0tGt 1.8 3.6
B0cAc B0tGt 1.8 3.6
B0cAt B0tGt 1.8 3.6
B0cA3 B0tGt 1.8 3.6
B0tAa B0tGt 1.8 3.6
B0tAu B0tGt 1.8 3.6
B0tAg B0tGt 1.8 3.6
B0tAc B0tGt 1.8 3.6
B0tAt B0tGt 1.8 3.6
B0tA3 B0tGt 1.8 3.6
B05Aa B0tG3 1.8 3.6
B05Au B0tG3 1.8 3.6
B05Ag B0tG3 1.8 3.6
B05Ac B0tG3 1.8 3.6
B05At B0tG3 1.8 3.6
B0aAa B0tG3 1.8 3.6
B0aAu B0tG3 1.8 3.6
B0aAg B0tG3 1.8 3.6
B0aAc B0tG3 1.8 3.6
B0aAt B0tG3 1.8 3.6
B0tG3 B0uAa 1.8 3.6
B0tG3 B0uAu 1.8 3.6
B0tG3 B0uAg 1.8 3.6
B0tG3 B0uAc 1.8 3.6
B0tG3 B0uAt 1.8 3.6
B0gAa B0tG3 1.8 3.6
B0gAu B0tG3 1.8 3.6
B0gAg B0tG3 1.8 3.6
B0gAc B0tG3 1.8 3.6
B0gAt B0tG3 1.8 3.6
B0cAa B0tG3 1.8 3.6
B0cAu B0tG3 1.8 3.6
B0cAg B0tG3 1.8 3.6
B0cAc B0tG3 1.8 3.6
B0cAt B0tG3 1.8 3.6
B0tAa B0tG3 1.8 3.6
B0tAu B0tG3 1.8 3.6
B0tAg B0tG3 1.8 3.6
B0tAc B0tG3 1.8 3.6
B0tAt B0tG3 1.8 3.6
#B0G B0C 1.5 3.6
B05Ga B0aCa 1.5 3.6
B05Ga B0aCu 1.5 3.6
B05Ga B0aCg 1.5 3.6
B05Ga B0aCc 1.5 3.6
B05Ga B0aCt 1.5 3.6
B05Ga B0aC3 1.5 3.6
B05Ga B0uCa 1.5 3.6
B05Ga B0uCu 1.5 3.6
B05Ga B0uCg 1.5 3.6
B05Ga B0uCc 1.5 3.6
B05Ga B0uCt 1.5 3.6
B05Ga B0uC3 1.5 3.6
B05Ga B0gCa 1.5 3.6
B05Ga B0gCu 1.5 3.6
B05Ga B0gCg 1.5 3.6
B05Ga B0gCc 1.5 3.6
B05Ga B0gCt 1.5 3.6
B05Ga B0gC3 1.5 3.6
B05Ga B0cCa 1.5 3.6
B05Ga B0cCu 1.5 3.6
B05Ga B0cCg 1.5 3.6
B05Ga B0cCc 1.5 3.6
B05Ga B0cCt 1.5 3.6
B05Ga B0cC3 1.5 3.6
B05Ga B0tCa 1.5 3.6
B05Ga B0tCu 1.5 3.6
B05Ga B0tCg 1.5 3.6
B05Ga B0tCc 1.5 3.6
B05Ga B0tCt 1.5 3.6
B05Ga B0tC3 1.5 3.6
B05Gu B0aCa 1.5 3.6
B05Gu B0aCu 1.5 3.6
B05Gu B0aCg 1.5 3.6
B05Gu B0aCc 1.5 3.6
B05Gu B0aCt 1.5 3.6
B05Gu B0aC3 1.5 3.6
B05Gu B0uCa 1.5 3.6
B05Gu B0uCu 1.5 3.6
B05Gu B0uCg 1.5 3.6
B05Gu B0uCc 1.5 3.6
B05Gu B0uCt 1.5 3.6
B05Gu B0uC3 1.5 3.6
B05Gu B0gCa 1.5 3.6
B05Gu B0gCu 1.5 3.6
B05Gu B0gCg 1.5 3.6
B05Gu B0gCc 1.5 3.6
B05Gu B0gCt 1.5 3.6
B05Gu B0gC3 1.5 3.6
B05Gu B0cCa 1.5 3.6
B05Gu B0cCu 1.5 3.6
B05Gu B0cCg 1.5 3.6
B05Gu B0cCc 1.5 3.6
B05Gu B0cCt 1.5 3.6
B05Gu B0cC3 1.5 3.6
B05Gu B0tCa 1.5 3.6
B05Gu B0tCu 1.5 3.6
B05Gu B0tCg 1.5 3.6
B05Gu B0tCc 1.5 3.6
B05Gu B0tCt 1.5 3.6
B05Gu B0tC3 1.5 3.6
B05Gg B0aCa 1.5 3.6
B05Gg B0aCu 1.5 3.6
B05Gg B0aCg 1.5 3.6
B05Gg B0aCc 1.5 3.6
B05Gg B0aCt 1.5 3.6
B05Gg B0aC3 1.5 3.6
B05Gg B0uCa 1.5 3.6
B05Gg B0uCu 1.5 3.6
B05Gg B0uCg 1.5 3.6
B05Gg B0uCc 1.5 3.6
B05Gg B0uCt 1.5 3.6
B05Gg B0uC3 1.5 3.6
B05Gg B0gCa 1.5 3.6
B05Gg B0gCu 1.5 3.6
B05Gg B0gCg 1.5 3.6
B05Gg B0gCc 1.5 3.6
B05Gg B0gCt 1.5 3.6
B05Gg B0gC3 1.5 3.6
B05Gg B0cCa 1.5 3.6
B05Gg B0cCu 1.5 3.6
B05Gg B0cCg 1.5 3.6
B05Gg B0cCc 1.5 3.6
B05Gg B0cCt 1.5 3.6
B05Gg B0cC3 1.5 3.6
B05Gg B0tCa 1.5 3.6
B05Gg B0tCu 1.5 3.6
B05Gg B0tCg 1.5 3.6
B05Gg B0tCc 1.5 3.6
B05Gg B0tCt 1.5 3.6
B05Gg B0tC3 1.5 3.6
B05Gc B0aCa 1.5 3.6
B05Gc B0aCu 1.5 3.6
B05Gc B0aCg 1.5 3.6
B05Gc B0aCc 1.5 3.6
B05Gc B0aCt 1.5 3.6
B05Gc B0aC3 1.5 3.6
B05Gc B0uCa 1.5 3.6
B05Gc B0uCu 1.5 3.6
B05Gc B0uCg 1.5 3.6
B05Gc B0uCc 1.5 3.6
B05Gc B0uCt 1.5 3.6
B05Gc B0uC3 1.5 3.6
B05Gc B0gCa 1.5 3.6
B05Gc B0gCu 1.5 3.6
B05Gc B0gCg 1.5 3.6
B05Gc B0gCc 1.5 3.6
B05Gc B0gCt 1.5 3.6
B05Gc B0gC3 1.5 3.6
B05Gc B0cCa 1.5 3.6
B05Gc B0cCu 1.5 3.6
B05Gc B0cCg 1.5 3.6
B05Gc B0cCc 1.5 3.6
B05Gc B0cCt 1.5 3.6
B05Gc B0cC3 1.5 3.6
B05Gc B0tCa 1.5 3.6
B05Gc B0tCu 1.5 3.6
B05Gc B0tCg 1.5 3.6
B05Gc B0tCc 1.5 3.6
B05Gc B0tCt 1.5 3.6
B05Gc B0tC3 1.5 3.6
B05Gt B0aCa 1.5 3.6
B05Gt B0aCu 1.5 3.6
B05Gt B0aCg 1.5 3.6
B05Gt B0aCc 1.5 3.6
B05Gt B0aCt 1.5 3.6
B05Gt B0aC3 1.5 3.6
B05Gt B0uCa 1.5 3.6
B05Gt B0uCu 1.5 3.6
B05Gt B0uCg 1.5 3.6
B05Gt B0uCc 1.5 3.6
B05Gt B0uCt 1.5 3.6
B05Gt B0uC3 1.5 3.6
B05Gt B0gCa 1.5 3.6
B05Gt B0gCu 1.5 3.6
B05Gt B0gCg 1.5 3.6
B05Gt B0gCc 1.5 3.6
B05Gt B0gCt 1.5 3.6
B05Gt B0gC3 1.5 3.6
B05Gt B0cCa 1.5 3.6
B05Gt B0cCu 1.5 3.6
B05Gt B0cCg 1.5 3.6
B05Gt B0cCc 1.5 3.6
B05Gt B0cCt 1.5 3.6
B05Gt B0cC3 1.5 3.6
B05Gt B0tCa 1.5 3.6
B05Gt B0tCu 1.5 3.6
B05Gt B0tCg 1.5 3.6
B05Gt B0tCc 1.5 3.6
B05Gt B0tCt 1.5 3.6
B05Gt B0tC3 1.5 3.6
B05G3 B0aCa 1.5 3.6
B05G3 B0aCu 1.5 3.6
B05G3 B0aCg 1.5 3.6
B05G3 B0aCc 1.5 3.6
B05G3 B0aCt 1.5 3.6
B05G3 B0uCa 1.5 3.6
B05G3 B0uCu 1.5 3.6
B05G3 B0uCg 1.5 3.6
B05G3 B0uCc 1.5 3.6
B05G3 B0uCt 1.5 3.6
B05G3 B0gCa 1.5 3.6
B05G3 B0gCu 1.5 3.6
B05G3 B0gCg 1.5 3.6
B05G3 B0gCc 1.5 3.6
B05G3 B0gCt 1.5 3.6
B05G3 B0cCa 1.5 3.6
B05G3 B0cCu 1.5 3.6
B05G3 B0cCg 1.5 3.6
B05G3 B0cCc 1.5 3.6
B05G3 B0cCt 1.5 3.6
B05G3 B0tCa 1.5 3.6
B05G3 B0tCu 1.5 3.6
B05G3 B0tCg 1.5 3.6
B05G3 B0tCc 1.5 3.6
B05G3 B0tCt 1.5 3.6
B05Ca B0aGa 1.5 3.6
B05Cu B0aGa 1.5 3.6
B05Cg B0aGa 1.5 3.6
B05Cc B0aGa 1.5 3.6
B05Ct B0aGa 1.5 3.6
B05C3 B0aGa 1.5 3.6
B0aCa B0aGa 1.5 3.6
B0aCu B0aGa 1.5 3.6
B0aCg B0aGa 1.5 3.6
B0aCc B0aGa 1.5 3.6
B0aCt B0aGa 1.5 3.6
B0aC3 B0aGa 1.5 3.6
B0aGa B0uCa 1.5 3.6
B0aGa B0uCu 1.5 3.6
B0aGa B0uCg 1.5 3.6
B0aGa B0uCc 1.5 3.6
B0aGa B0uCt 1.5 3.6
B0aGa B0uC3 1.5 3.6
B0aGa B0gCa 1.5 3.6
B0aGa B0gCu 1.5 3.6
B0aGa B0gCg 1.5 3.6
B0aGa B0gCc 1.5 3.6
B0aGa B0gCt 1.5 3.6
B0aGa B0gC3 1.5 3.6
B0aGa B0cCa 1.5 3.6
B0aGa B0cCu 1.5 3.6
B0aGa B0cCg 1.5 3.6
B0aGa B0cCc 1.5 3.6
B0aGa B0cCt 1.5 3.6
B0aGa B0cC3 1.5 3.6
B0aGa B0tCa 1.5 3.6
B0aGa B0tCu 1.5 3.6
