#a1 a2 eps sig(A)
#S0aTg S0cA3 1.00 14.00
S0aTg B0cA3 1.00 10.00
B0aTg S0cA3 1.00 10.00
B0aTg B0cA3 1.00  6.00
#S0cA3 S0uTg 1.00 14.00
S0cA3 B0uTg 1.00 10.00
B0cA3 S0uTg 1.00 10.00
B0cA3 B0uTg 1.00  6.00
#S0cA3 S0gTg 1.00 14.00
S0cA3 B0gTg 1.00 10.00
B0cA3 S0gTg 1.00 10.00
B0cA3 B0gTg 1.00  6.00
#S0cA3 S0cTg 1.00 14.00
S0cA3 B0cTg 1.00 10.00
B0cA3 S0cTg 1.00 10.00
B0cA3 B0cTg 1.00  6.00
#S0cA3 S0tTg 1.00 14.00
S0cA3 B0tTg 1.00 10.00
B0cA3 S0tTg 1.00 10.00
B0cA3 B0tTg 1.00  6.00
#S05Ta S0tAa 1.00 14.00
S05Ta B0tAa 1.00 10.00
B05Ta S0tAa 1.00 10.00
B05Ta B0tAa 1.00  6.00
#S0aTa S0tAa 1.00 14.00
S0aTa B0tAa 1.00 10.00
B0aTa S0tAa 1.00 10.00
B0aTa B0tAa 1.00  6.00
#S0tAa S0uTa 2.00 14.00
S0tAa B0uTa 2.00 10.00
B0tAa S0uTa 2.00 10.00
B0tAa B0uTa 2.00  6.00
#S0tAa S0uTu 1.00 14.00
S0tAa B0uTu 1.00 10.00
B0tAa S0uTu 1.00 10.00
B0tAa B0uTu 1.00  6.00
#S0tAa S0uTg 1.00 14.00
S0tAa B0uTg 1.00 10.00
B0tAa S0uTg 1.00 10.00
B0tAa B0uTg 1.00  6.00
#S0tAa S0uTc 1.00 14.00
S0tAa B0uTc 1.00 10.00
B0tAa S0uTc 1.00 10.00
B0tAa B0uTc 1.00  6.00
#S0tAa S0uTt 1.00 14.00
S0tAa B0uTt 1.00 10.00
B0tAa S0uTt 1.00 10.00
B0tAa B0uTt 1.00  6.00
#S0tAa S0uT3 1.00 14.00
S0tAa B0uT3 1.00 10.00
B0tAa S0uT3 1.00 10.00
B0tAa B0uT3 1.00  6.00
#S0gTa S0tAa 1.00 14.00
S0gTa B0tAa 1.00 10.00
B0gTa S0tAa 1.00 10.00
B0gTa B0tAa 1.00  6.00
#S0cTa S0tAa 1.00 14.00
S0cTa B0tAa 1.00 10.00
B0cTa S0tAa 1.00 10.00
B0cTa B0tAa 1.00  6.00
#S0tAa S0tTa 2.00 14.00
S0tAa B0tTa 2.00 10.00
B0tAa S0tTa 2.00 10.00
B0tAa B0tTa 2.00  6.00
#S0tAa S0tTu 1.00 14.00
S0tAa B0tTu 1.00 10.00
B0tAa S0tTu 1.00 10.00
B0tAa B0tTu 1.00  6.00
#S0tAa S0tTg 1.00 14.00
S0tAa B0tTg 1.00 10.00
B0tAa S0tTg 1.00 10.00
B0tAa B0tTg 1.00  6.00
#S0tAa S0tTc 1.00 14.00
S0tAa B0tTc 1.00 10.00
B0tAa S0tTc 1.00 10.00
B0tAa B0tTc 1.00  6.00
#S0tAa S0tTt 1.00 14.00
S0tAa B0tTt 1.00 10.00
B0tAa S0tTt 1.00 10.00
B0tAa B0tTt 1.00  6.00
#S0tAa S0tT3 1.00 14.00
S0tAa B0tT3 1.00 10.00
B0tAa S0tT3 1.00 10.00
B0tAa B0tT3 1.00  6.00
#S05Ta S0tAu 1.00 14.00
S05Ta B0tAu 1.00 10.00
B05Ta S0tAu 1.00 10.00
B05Ta B0tAu 1.00  6.00
#S0aTa S0tAu 2.00 14.00
S0aTa B0tAu 2.00 10.00
B0aTa S0tAu 2.00 10.00
B0aTa B0tAu 2.00  6.00
#S0aTu S0tAu 1.00 14.00
S0aTu B0tAu 1.00 10.00
B0aTu S0tAu 1.00 10.00
B0aTu B0tAu 1.00  6.00
#S0aTg S0tAu 1.00 14.00
S0aTg B0tAu 1.00 10.00
B0aTg S0tAu 1.00 10.00
B0aTg B0tAu 1.00  6.00
#S0aTc S0tAu 1.00 14.00
S0aTc B0tAu 1.00 10.00
B0aTc S0tAu 1.00 10.00
B0aTc B0tAu 1.00  6.00
#S0aTt S0tAu 1.00 14.00
S0aTt B0tAu 1.00 10.00
B0aTt S0tAu 1.00 10.00
B0aTt B0tAu 1.00  6.00
#S0aT3 S0tAu 1.00 14.00
S0aT3 B0tAu 1.00 10.00
B0aT3 S0tAu 1.00 10.00
B0aT3 B0tAu 1.00  6.00
#S0tAu S0uTa 1.00 14.00
S0tAu B0uTa 1.00 10.00
B0tAu S0uTa 1.00 10.00
B0tAu B0uTa 1.00  6.00
#S0gTa S0tAu 1.00 14.00
S0gTa B0tAu 1.00 10.00
B0gTa S0tAu 1.00 10.00
B0gTa B0tAu 1.00  6.00
#S0cTa S0tAu 1.00 14.00
S0cTa B0tAu 1.00 10.00
B0cTa S0tAu 1.00 10.00
B0cTa B0tAu 1.00  6.00
#S0tAu S0tTa 1.00 14.00
S0tAu B0tTa 1.00 10.00
B0tAu S0tTa 1.00 10.00
B0tAu B0tTa 1.00  6.00
#S05Ta S0tAg 1.00 14.00
S05Ta B0tAg 1.00 10.00
B05Ta S0tAg 1.00 10.00
B05Ta B0tAg 1.00  6.00
#S0aTa S0tAg 1.00 14.00
S0aTa B0tAg 1.00 10.00
B0aTa S0tAg 1.00 10.00
B0aTa B0tAg 1.00  6.00
#S0tAg S0uTa 1.00 14.00
S0tAg B0uTa 1.00 10.00
B0tAg S0uTa 1.00 10.00
B0tAg B0uTa 1.00  6.00
#S0gTa S0tAg 1.00 14.00
S0gTa B0tAg 1.00 10.00
B0gTa S0tAg 1.00 10.00
B0gTa B0tAg 1.00  6.00
#S0cTa S0tAg 2.00 14.00
S0cTa B0tAg 2.00 10.00
B0cTa S0tAg 2.00 10.00
B0cTa B0tAg 2.00  6.00
#S0cTu S0tAg 1.00 14.00
S0cTu B0tAg 1.00 10.00
B0cTu S0tAg 1.00 10.00
B0cTu B0tAg 1.00  6.00
#S0cTg S0tAg 1.00 14.00
S0cTg B0tAg 1.00 10.00
B0cTg S0tAg 1.00 10.00
B0cTg B0tAg 1.00  6.00
#S0cTc S0tAg 1.00 14.00
S0cTc B0tAg 1.00 10.00
B0cTc S0tAg 1.00 10.00
B0cTc B0tAg 1.00  6.00
#S0cTt S0tAg 1.00 14.00
S0cTt B0tAg 1.00 10.00
B0cTt S0tAg 1.00 10.00
B0cTt B0tAg 1.00  6.00
#S0cT3 S0tAg 1.00 14.00
S0cT3 B0tAg 1.00 10.00
B0cT3 S0tAg 1.00 10.00
B0cT3 B0tAg 1.00  6.00
#S0tAg S0tTa 1.00 14.00
S0tAg B0tTa 1.00 10.00
B0tAg S0tTa 1.00 10.00
B0tAg B0tTa 1.00  6.00
#S05Ta S0tAc 1.00 14.00
S05Ta B0tAc 1.00 10.00
B05Ta S0tAc 1.00 10.00
B05Ta B0tAc 1.00  6.00
#S0aTa S0tAc 1.00 14.00
S0aTa B0tAc 1.00 10.00
B0aTa S0tAc 1.00 10.00
B0aTa B0tAc 1.00  6.00
#S0tAc S0uTa 1.00 14.00
S0tAc B0uTa 1.00 10.00
B0tAc S0uTa 1.00 10.00
B0tAc B0uTa 1.00  6.00
#S0gTa S0tAc 2.00 14.00
S0gTa B0tAc 2.00 10.00
B0gTa S0tAc 2.00 10.00
B0gTa B0tAc 2.00  6.00
#S0gTu S0tAc 1.00 14.00
S0gTu B0tAc 1.00 10.00
B0gTu S0tAc 1.00 10.00
B0gTu B0tAc 1.00  6.00
#S0gTg S0tAc 1.00 14.00
S0gTg B0tAc 1.00 10.00
B0gTg S0tAc 1.00 10.00
B0gTg B0tAc 1.00  6.00
#S0gTc S0tAc 1.00 14.00
S0gTc B0tAc 1.00 10.00
B0gTc S0tAc 1.00 10.00
B0gTc B0tAc 1.00  6.00
#S0gTt S0tAc 1.00 14.00
S0gTt B0tAc 1.00 10.00
B0gTt S0tAc 1.00 10.00
B0gTt B0tAc 1.00  6.00
#S0gT3 S0tAc 1.00 14.00
S0gT3 B0tAc 1.00 10.00
B0gT3 S0tAc 1.00 10.00
B0gT3 B0tAc 1.00  6.00
#S0cTa S0tAc 1.00 14.00
S0cTa B0tAc 1.00 10.00
B0cTa S0tAc 1.00 10.00
B0cTa B0tAc 1.00  6.00
#S0tAc S0tTa 1.00 14.00
S0tAc B0tTa 1.00 10.00
B0tAc S0tTa 1.00 10.00
B0tAc B0tTa 1.00  6.00
#S05Ta S0tAt 1.00 14.00
S05Ta B0tAt 1.00 10.00
B05Ta S0tAt 1.00 10.00
B05Ta B0tAt 1.00  6.00
#S0aTa S0tAt 2.00 14.00
S0aTa B0tAt 2.00 10.00
B0aTa S0tAt 2.00 10.00
B0aTa B0tAt 2.00  6.00
#S0aTu S0tAt 1.00 14.00
S0aTu B0tAt 1.00 10.00
B0aTu S0tAt 1.00 10.00
B0aTu B0tAt 1.00  6.00
#S0aTg S0tAt 1.00 14.00
S0aTg B0tAt 1.00 10.00
B0aTg S0tAt 1.00 10.00
B0aTg B0tAt 1.00  6.00
#S0aTc S0tAt 1.00 14.00
S0aTc B0tAt 1.00 10.00
B0aTc S0tAt 1.00 10.00
B0aTc B0tAt 1.00  6.00
#S0aTt S0tAt 1.00 14.00
S0aTt B0tAt 1.00 10.00
B0aTt S0tAt 1.00 10.00
B0aTt B0tAt 1.00  6.00
#S0aT3 S0tAt 1.00 14.00
S0aT3 B0tAt 1.00 10.00
B0aT3 S0tAt 1.00 10.00
B0aT3 B0tAt 1.00  6.00
#S0tAt S0uTa 1.00 14.00
S0tAt B0uTa 1.00 10.00
B0tAt S0uTa 1.00 10.00
B0tAt B0uTa 1.00  6.00
#S0gTa S0tAt 1.00 14.00
S0gTa B0tAt 1.00 10.00
B0gTa S0tAt 1.00 10.00
B0gTa B0tAt 1.00  6.00
#S0cTa S0tAt 1.00 14.00
S0cTa B0tAt 1.00 10.00
B0cTa S0tAt 1.00 10.00
B0cTa B0tAt 1.00  6.00
#S0tAt S0tTa 1.00 14.00
S0tAt B0tTa 1.00 10.00
B0tAt S0tTa 1.00 10.00
B0tAt B0tTa 1.00  6.00
#S05Ta S0tA3 1.00 14.00
S05Ta B0tA3 1.00 10.00
B05Ta S0tA3 1.00 10.00
B05Ta B0tA3 1.00  6.00
#S0aTa S0tA3 1.00 14.00
S0aTa B0tA3 1.00 10.00
B0aTa S0tA3 1.00 10.00
B0aTa B0tA3 1.00  6.00
#S0tA3 S0uTa 1.00 14.00
S0tA3 B0uTa 1.00 10.00
B0tA3 S0uTa 1.00 10.00
B0tA3 B0uTa 1.00  6.00
#S0gTa S0tA3 1.00 14.00
S0gTa B0tA3 1.00 10.00
B0gTa S0tA3 1.00 10.00
B0gTa B0tA3 1.00  6.00
#S0cTa S0tA3 1.00 14.00
S0cTa B0tA3 1.00 10.00
B0cTa S0tA3 1.00 10.00
B0cTa B0tA3 1.00  6.00
#S0tA3 S0tTa 1.00 14.00
S0tA3 B0tTa 1.00 10.00
B0tA3 S0tTa 1.00 10.00
B0tA3 B0tTa 1.00  6.00
#S05Ga S0uCa 1.00 14.00
S05Ga B0uCa 1.00 10.00
B05Ga S0uCa 1.00 10.00
B05Ga B0uCa 1.00  6.00
#S05Ga S0uCu 1.00 14.00
S05Ga B0uCu 1.00 10.00
B05Ga S0uCu 1.00 10.00
B05Ga B0uCu 1.00  6.00
#S05Ga S0uCg 1.00 14.00
S05Ga B0uCg 1.00 10.00
B05Ga S0uCg 1.00 10.00
B05Ga B0uCg 1.00  6.00
#S05Ga S0uCc 1.00 14.00
S05Ga B0uCc 1.00 10.00
B05Ga S0uCc 1.00 10.00
B05Ga B0uCc 1.00  6.00
#S05Ga S0uCt 1.00 14.00
S05Ga B0uCt 1.00 10.00
B05Ga S0uCt 1.00 10.00
B05Ga B0uCt 1.00  6.00
#S05Ga S0uC3 1.00 14.00
S05Ga B0uC3 1.00 10.00
B05Ga S0uC3 1.00 10.00
B05Ga B0uC3 1.00  6.00
#S05Ga S0tCa 1.00 14.00
S05Ga B0tCa 1.00 10.00
B05Ga S0tCa 1.00 10.00
B05Ga B0tCa 1.00  6.00
#S05Ga S0tCu 1.00 14.00
S05Ga B0tCu 1.00 10.00
B05Ga S0tCu 1.00 10.00
B05Ga B0tCu 1.00  6.00
#S05Ga S0tCg 1.00 14.00
S05Ga B0tCg 1.00 10.00
B05Ga S0tCg 1.00 10.00
B05Ga B0tCg 1.00  6.00
#S05Ga S0tCc 1.00 14.00
S05Ga B0tCc 1.00 10.00
B05Ga S0tCc 1.00 10.00
B05Ga B0tCc 1.00  6.00
#S05Ga S0tCt 1.00 14.00
S05Ga B0tCt 1.00 10.00
B05Ga S0tCt 1.00 10.00
B05Ga B0tCt 1.00  6.00
#S05Ga S0tC3 1.00 14.00
S05Ga B0tC3 1.00 10.00
B05Ga S0tC3 1.00 10.00
B05Ga B0tC3 1.00  6.00
#S05Gu S0aCa 1.00 14.00
S05Gu B0aCa 1.00 10.00
B05Gu S0aCa 1.00 10.00
B05Gu B0aCa 1.00  6.00
#S05Gu S0aCu 1.00 14.00
S05Gu B0aCu 1.00 10.00
B05Gu S0aCu 1.00 10.00
B05Gu B0aCu 1.00  6.00
#S05Gu S0aCg 1.00 14.00
S05Gu B0aCg 1.00 10.00
B05Gu S0aCg 1.00 10.00
B05Gu B0aCg 1.00  6.00
#S05Gu S0aCc 1.00 14.00
S05Gu B0aCc 1.00 10.00
B05Gu S0aCc 1.00 10.00
B05Gu B0aCc 1.00  6.00
#S05Gu S0aCt 1.00 14.00
S05Gu B0aCt 1.00 10.00
B05Gu S0aCt 1.00 10.00
B05Gu B0aCt 1.00  6.00
#S05Gu S0aC3 1.00 14.00
S05Gu B0aC3 1.00 10.00
B05Gu S0aC3 1.00 10.00
B05Gu B0aC3 1.00  6.00
#S05Gg S0cCa 1.00 14.00
S05Gg B0cCa 1.00 10.00
B05Gg S0cCa 1.00 10.00
B05Gg B0cCa 1.00  6.00
#S05Gg S0cCu 1.00 14.00
S05Gg B0cCu 1.00 10.00
B05Gg S0cCu 1.00 10.00
B05Gg B0cCu 1.00  6.00
#S05Gg S0cCg 1.00 14.00
S05Gg B0cCg 1.00 10.00
B05Gg S0cCg 1.00 10.00
B05Gg B0cCg 1.00  6.00
#S05Gg S0cCc 1.00 14.00
S05Gg B0cCc 1.00 10.00
B05Gg S0cCc 1.00 10.00
B05Gg B0cCc 1.00  6.00
#S05Gg S0cCt 1.00 14.00
S05Gg B0cCt 1.00 10.00
B05Gg S0cCt 1.00 10.00
B05Gg B0cCt 1.00  6.00
#S05Gg S0cC3 1.00 14.00
S05Gg B0cC3 1.00 10.00
B05Gg S0cC3 1.00 10.00
B05Gg B0cC3 1.00  6.00
#S05Gc S0gCa 1.00 14.00
S05Gc B0gCa 1.00 10.00
B05Gc S0gCa 1.00 10.00
B05Gc B0gCa 1.00  6.00
#S05Gc S0gCu 1.00 14.00
S05Gc B0gCu 1.00 10.00
B05Gc S0gCu 1.00 10.00
B05Gc B0gCu 1.00  6.00
#S05Gc S0gCg 1.00 14.00
S05Gc B0gCg 1.00 10.00
B05Gc S0gCg 1.00 10.00
B05Gc B0gCg 1.00  6.00
#S05Gc S0gCc 1.00 14.00
S05Gc B0gCc 1.00 10.00
B05Gc S0gCc 1.00 10.00
B05Gc B0gCc 1.00  6.00
#S05Gc S0gCt 1.00 14.00
S05Gc B0gCt 1.00 10.00
B05Gc S0gCt 1.00 10.00
B05Gc B0gCt 1.00  6.00
#S05Gc S0gC3 1.00 14.00
S05Gc B0gC3 1.00 10.00
B05Gc S0gC3 1.00 10.00
B05Gc B0gC3 1.00  6.00
#S05Gt S0aCa 1.00 14.00
S05Gt B0aCa 1.00 10.00
B05Gt S0aCa 1.00 10.00
B05Gt B0aCa 1.00  6.00
#S05Gt S0aCu 1.00 14.00
S05Gt B0aCu 1.00 10.00
B05Gt S0aCu 1.00 10.00
B05Gt B0aCu 1.00  6.00
#S05Gt S0aCg 1.00 14.00
S05Gt B0aCg 1.00 10.00
B05Gt S0aCg 1.00 10.00
B05Gt B0aCg 1.00  6.00
#S05Gt S0aCc 1.00 14.00
S05Gt B0aCc 1.00 10.00
B05Gt S0aCc 1.00 10.00
B05Gt B0aCc 1.00  6.00
#S05Gt S0aCt 1.00 14.00
S05Gt B0aCt 1.00 10.00
B05Gt S0aCt 1.00 10.00
B05Gt B0aCt 1.00  6.00
#S05Gt S0aC3 1.00 14.00
S05Gt B0aC3 1.00 10.00
B05Gt S0aC3 1.00 10.00
B05Gt B0aC3 1.00  6.00
#S05Cu S0aGa 1.00 14.00
S05Cu B0aGa 1.00 10.00
B05Cu S0aGa 1.00 10.00
B05Cu B0aGa 1.00  6.00
#S05Ct S0aGa 1.00 14.00
S05Ct B0aGa 1.00 10.00
B05Ct S0aGa 1.00 10.00
B05Ct B0aGa 1.00  6.00
#S0aCu S0aGa 1.00 14.00
S0aCu B0aGa 1.00 10.00
B0aCu S0aGa 1.00 10.00
B0aCu B0aGa 1.00  6.00
#S0aCt S0aGa 1.00 14.00
S0aCt B0aGa 1.00 10.00
B0aCt S0aGa 1.00 10.00
B0aCt B0aGa 1.00  6.00
#S0aGa S0uCa 1.00 14.00
S0aGa B0uCa 1.00 10.00
B0aGa S0uCa 1.00 10.00
B0aGa B0uCa 1.00  6.00
#S0aGa S0uCu 2.00 14.00
S0aGa B0uCu 2.00 10.00
B0aGa S0uCu 2.00 10.00
B0aGa B0uCu 2.00  6.00
#S0aGa S0uCg 1.00 14.00
S0aGa B0uCg 1.00 10.00
B0aGa S0uCg 1.00 10.00
B0aGa B0uCg 1.00  6.00
#S0aGa S0uCc 1.00 14.00
S0aGa B0uCc 1.00 10.00
B0aGa S0uCc 1.00 10.00
B0aGa B0uCc 1.00  6.00
#S0aGa S0uCt 2.00 14.00
S0aGa B0uCt 2.00 10.00
B0aGa S0uCt 2.00 10.00
B0aGa B0uCt 2.00  6.00
#S0aGa S0uC3 1.00 14.00
S0aGa B0uC3 1.00 10.00
B0aGa S0uC3 1.00 10.00
B0aGa B0uC3 1.00  6.00
#S0aGa S0gCu 1.00 14.00
S0aGa B0gCu 1.00 10.00
B0aGa S0gCu 1.00 10.00
B0aGa B0gCu 1.00  6.00
#S0aGa S0gCt 1.00 14.00
S0aGa B0gCt 1.00 10.00
B0aGa S0gCt 1.00 10.00
B0aGa B0gCt 1.00  6.00
#S0aGa S0cCu 1.00 14.00
S0aGa B0cCu 1.00 10.00
B0aGa S0cCu 1.00 10.00
B0aGa B0cCu 1.00  6.00
#S0aGa S0cCt 1.00 14.00
S0aGa B0cCt 1.00 10.00
B0aGa S0cCt 1.00 10.00
B0aGa B0cCt 1.00  6.00
#S0aGa S0tCa 1.00 14.00
S0aGa B0tCa 1.00 10.00
B0aGa S0tCa 1.00 10.00
B0aGa B0tCa 1.00  6.00
#S0aGa S0tCu 2.00 14.00
S0aGa B0tCu 2.00 10.00
B0aGa S0tCu 2.00 10.00
B0aGa B0tCu 2.00  6.00
#S0aGa S0tCg 1.00 14.00
S0aGa B0tCg 1.00 10.00
B0aGa S0tCg 1.00 10.00
B0aGa B0tCg 1.00  6.00
#S0aGa S0tCc 1.00 14.00
S0aGa B0tCc 1.00 10.00
B0aGa S0tCc 1.00 10.00
B0aGa B0tCc 1.00  6.00
#S0aGa S0tCt 2.00 14.00
S0aGa B0tCt 2.00 10.00
B0aGa S0tCt 2.00 10.00
B0aGa B0tCt 2.00  6.00
#S0aGa S0tC3 1.00 14.00
S0aGa B0tC3 1.00 10.00
B0aGa S0tC3 1.00 10.00
B0aGa B0tC3 1.00  6.00
#S05Cu S0aGu 1.00 14.00
S05Cu B0aGu 1.00 10.00
B05Cu S0aGu 1.00 10.00
B05Cu B0aGu 1.00  6.00
#S05Ct S0aGu 1.00 14.00
S05Ct B0aGu 1.00 10.00
B05Ct S0aGu 1.00 10.00
B05Ct B0aGu 1.00  6.00
#S0aCa S0aGu 1.00 14.00
S0aCa B0aGu 1.00 10.00
B0aCa S0aGu 1.00 10.00
B0aCa B0aGu 1.00  6.00
#S0aCu S0aGu 2.00 14.00
S0aCu B0aGu 2.00 10.00
B0aCu S0aGu 2.00 10.00
B0aCu B0aGu 2.00  6.00
#S0aCg S0aGu 1.00 14.00
S0aCg B0aGu 1.00 10.00
B0aCg S0aGu 1.00 10.00
B0aCg B0aGu 1.00  6.00
#S0aCc S0aGu 1.00 14.00
S0aCc B0aGu 1.00 10.00
B0aCc S0aGu 1.00 10.00
B0aCc B0aGu 1.00  6.00
#S0aCt S0aGu 2.00 14.00
S0aCt B0aGu 2.00 10.00
B0aCt S0aGu 2.00 10.00
B0aCt B0aGu 2.00  6.00
#S0aC3 S0aGu 1.00 14.00
S0aC3 B0aGu 1.00 10.00
B0aC3 S0aGu 1.00 10.00
B0aC3 B0aGu 1.00  6.00
#S0aGu S0uCu 1.00 14.00
S0aGu B0uCu 1.00 10.00
B0aGu S0uCu 1.00 10.00
B0aGu B0uCu 1.00  6.00
#S0aGu S0uCt 1.00 14.00
S0aGu B0uCt 1.00 10.00
B0aGu S0uCt 1.00 10.00
B0aGu B0uCt 1.00  6.00
#S0aGu S0gCu 1.00 14.00
S0aGu B0gCu 1.00 10.00
B0aGu S0gCu 1.00 10.00
B0aGu B0gCu 1.00  6.00
#S0aGu S0gCt 1.00 14.00
S0aGu B0gCt 1.00 10.00
B0aGu S0gCt 1.00 10.00
B0aGu B0gCt 1.00  6.00
#S0aGu S0cCu 1.00 14.00
S0aGu B0cCu 1.00 10.00
B0aGu S0cCu 1.00 10.00
B0aGu B0cCu 1.00  6.00
#S0aGu S0cCt 1.00 14.00
S0aGu B0cCt 1.00 10.00
B0aGu S0cCt 1.00 10.00
B0aGu B0cCt 1.00  6.00
#S0aGu S0tCu 1.00 14.00
S0aGu B0tCu 1.00 10.00
B0aGu S0tCu 1.00 10.00
B0aGu B0tCu 1.00  6.00
#S0aGu S0tCt 1.00 14.00
S0aGu B0tCt 1.00 10.00
B0aGu S0tCt 1.00 10.00
B0aGu B0tCt 1.00  6.00
#S05Cu S0aGg 1.00 14.00
S05Cu B0aGg 1.00 10.00
B05Cu S0aGg 1.00 10.00
B05Cu B0aGg 1.00  6.00
#S05Ct S0aGg 1.00 14.00
S05Ct B0aGg 1.00 10.00
B05Ct S0aGg 1.00 10.00
B05Ct B0aGg 1.00  6.00
#S0aCu S0aGg 1.00 14.00
S0aCu B0aGg 1.00 10.00
B0aCu S0aGg 1.00 10.00
B0aCu B0aGg 1.00  6.00
#S0aCt S0aGg 1.00 14.00
S0aCt B0aGg 1.00 10.00
B0aCt S0aGg 1.00 10.00
B0aCt B0aGg 1.00  6.00
#S0aGg S0uCu 1.00 14.00
S0aGg B0uCu 1.00 10.00
B0aGg S0uCu 1.00 10.00
B0aGg B0uCu 1.00  6.00
#S0aGg S0uCt 1.00 14.00
S0aGg B0uCt 1.00 10.00
B0aGg S0uCt 1.00 10.00
B0aGg B0uCt 1.00  6.00
#S0aGg S0gCu 1.00 14.00
S0aGg B0gCu 1.00 10.00
B0aGg S0gCu 1.00 10.00
B0aGg B0gCu 1.00  6.00
#S0aGg S0gCt 1.00 14.00
S0aGg B0gCt 1.00 10.00
B0aGg S0gCt 1.00 10.00
B0aGg B0gCt 1.00  6.00
#S0aGg S0cCa 1.00 14.00
S0aGg B0cCa 1.00 10.00
B0aGg S0cCa 1.00 10.00
B0aGg B0cCa 1.00  6.00
#S0aGg S0cCu 2.00 14.00
S0aGg B0cCu 2.00 10.00
B0aGg S0cCu 2.00 10.00
B0aGg B0cCu 2.00  6.00
#S0aGg S0cCg 1.00 14.00
S0aGg B0cCg 1.00 10.00
B0aGg S0cCg 1.00 10.00
B0aGg B0cCg 1.00  6.00
#S0aGg S0cCc 1.00 14.00
S0aGg B0cCc 1.00 10.00
B0aGg S0cCc 1.00 10.00
B0aGg B0cCc 1.00  6.00
#S0aGg S0cCt 2.00 14.00
S0aGg B0cCt 2.00 10.00
B0aGg S0cCt 2.00 10.00
B0aGg B0cCt 2.00  6.00
#S0aGg S0cC3 1.00 14.00
S0aGg B0cC3 1.00 10.00
B0aGg S0cC3 1.00 10.00
B0aGg B0cC3 1.00  6.00
#S0aGg S0tCu 1.00 14.00
S0aGg B0tCu 1.00 10.00
B0aGg S0tCu 1.00 10.00
B0aGg B0tCu 1.00  6.00
#S0aGg S0tCt 1.00 14.00
S0aGg B0tCt 1.00 10.00
B0aGg S0tCt 1.00 10.00
B0aGg B0tCt 1.00  6.00
#S05Cu S0aGc 1.00 14.00
S05Cu B0aGc 1.00 10.00
B05Cu S0aGc 1.00 10.00
B05Cu B0aGc 1.00  6.00
#S05Ct S0aGc 1.00 14.00
S05Ct B0aGc 1.00 10.00
B05Ct S0aGc 1.00 10.00
B05Ct B0aGc 1.00  6.00
#S0aCu S0aGc 1.00 14.00
S0aCu B0aGc 1.00 10.00
B0aCu S0aGc 1.00 10.00
B0aCu B0aGc 1.00  6.00
#S0aCt S0aGc 1.00 14.00
S0aCt B0aGc 1.00 10.00
B0aCt S0aGc 1.00 10.00
B0aCt B0aGc 1.00  6.00
#S0aGc S0uCu 1.00 14.00
S0aGc B0uCu 1.00 10.00
B0aGc S0uCu 1.00 10.00
B0aGc B0uCu 1.00  6.00
#S0aGc S0uCt 1.00 14.00
S0aGc B0uCt 1.00 10.00
B0aGc S0uCt 1.00 10.00
B0aGc B0uCt 1.00  6.00
#S0aGc S0gCa 1.00 14.00
S0aGc B0gCa 1.00 10.00
B0aGc S0gCa 1.00 10.00
B0aGc B0gCa 1.00  6.00
#S0aGc S0gCu 2.00 14.00
S0aGc B0gCu 2.00 10.00
B0aGc S0gCu 2.00 10.00
B0aGc B0gCu 2.00  6.00
#S0aGc S0gCg 1.00 14.00
S0aGc B0gCg 1.00 10.00
B0aGc S0gCg 1.00 10.00
B0aGc B0gCg 1.00  6.00
#S0aGc S0gCc 1.00 14.00
S0aGc B0gCc 1.00 10.00
B0aGc S0gCc 1.00 10.00
B0aGc B0gCc 1.00  6.00
#S0aGc S0gCt 2.00 14.00
S0aGc B0gCt 2.00 10.00
B0aGc S0gCt 2.00 10.00
B0aGc B0gCt 2.00  6.00
#S0aGc S0gC3 1.00 14.00
S0aGc B0gC3 1.00 10.00
B0aGc S0gC3 1.00 10.00
B0aGc B0gC3 1.00  6.00
#S0aGc S0cCu 1.00 14.00
S0aGc B0cCu 1.00 10.00
B0aGc S0cCu 1.00 10.00
B0aGc B0cCu 1.00  6.00
#S0aGc S0cCt 1.00 14.00
S0aGc B0cCt 1.00 10.00
B0aGc S0cCt 1.00 10.00
B0aGc B0cCt 1.00  6.00
#S0aGc S0tCu 1.00 14.00
S0aGc B0tCu 1.00 10.00
B0aGc S0tCu 1.00 10.00
B0aGc B0tCu 1.00  6.00
#S0aGc S0tCt 1.00 14.00
S0aGc B0tCt 1.00 10.00
B0aGc S0tCt 1.00 10.00
B0aGc B0tCt 1.00  6.00
#S05Cu S0aGt 1.00 14.00
S05Cu B0aGt 1.00 10.00
B05Cu S0aGt 1.00 10.00
B05Cu B0aGt 1.00  6.00
#S05Ct S0aGt 1.00 14.00
S05Ct B0aGt 1.00 10.00
B05Ct S0aGt 1.00 10.00
B05Ct B0aGt 1.00  6.00
#S0aCa S0aGt 1.00 14.00
S0aCa B0aGt 1.00 10.00
B0aCa S0aGt 1.00 10.00
B0aCa B0aGt 1.00  6.00
#S0aCu S0aGt 2.00 14.00
S0aCu B0aGt 2.00 10.00
B0aCu S0aGt 2.00 10.00
B0aCu B0aGt 2.00  6.00
#S0aCg S0aGt 1.00 14.00
S0aCg B0aGt 1.00 10.00
B0aCg S0aGt 1.00 10.00
B0aCg B0aGt 1.00  6.00
#S0aCc S0aGt 1.00 14.00
S0aCc B0aGt 1.00 10.00
B0aCc S0aGt 1.00 10.00
B0aCc B0aGt 1.00  6.00
